timestamp,price,date
1740024284986,97060.52011571353,2025-02-20 04:04:44.986
1740027635014,97183.01235981267,2025-02-20 05:00:35.014
1740031501256,96922.7147115594,2025-02-20 06:05:01.256
1740034867175,96913.83407061106,2025-02-20 07:01:07.175
1740038681781,97004.88168451515,2025-02-20 08:04:41.781
1740042061985,97188.8027667773,2025-02-20 09:01:01.985
1740045885189,97192.89155485418,2025-02-20 10:04:45.189
1740049554364,97406.95451404073,2025-02-20 11:05:54.364
1740053093780,97248.13930504581,2025-02-20 12:04:53.780
1740056661306,97439.5651782597,2025-02-20 13:04:21.306
1740060343049,97597.5898426476,2025-02-20 14:05:43.049
1740064170030,97202.8689987542,2025-02-20 15:09:30.030
1740067481884,96876.26093402511,2025-02-20 16:04:41.884
1740071209908,97714.3371744566,2025-02-20 17:06:49.908
1740074614411,98018.59661832507,2025-02-20 18:03:34.411
1740078286413,98338.7018272712,2025-02-20 19:04:46.413
1740082070481,98481.54369856586,2025-02-20 20:07:50.481
1740085488201,98519.0592307595,2025-02-20 21:04:48.201
1740089060397,98022.05812096567,2025-02-20 22:04:20.397
1740092696646,98227.3320679309,2025-02-20 23:04:56.646
1740096268449,98336.68799774042,2025-02-21 00:04:28.449
1740100065226,98250.85003188688,2025-02-21 01:07:45.226
1740103497538,98368.18235937174,2025-02-21 02:04:57.538
1740107086043,98126.16133511938,2025-02-21 03:04:46.043
1740110676364,98241.82244249899,2025-02-21 04:04:36.364
1740114283530,98247.45441227335,2025-02-21 05:04:43.530
1740118158155,98328.75213668121,2025-02-21 06:09:18.155
1740121230275,98421.66598679434,2025-02-21 07:00:30.275
1740125063729,98190.5219426655,2025-02-21 08:04:23.729
1740128689539,98306.70568096745,2025-02-21 09:04:49.539
1740132266847,98354.95929916999,2025-02-21 10:04:26.847
1740135652127,98635.9937326328,2025-02-21 11:00:52.127
1740139491988,98641.48664582448,2025-02-21 12:04:51.988
1740143020066,98941.1725782136,2025-02-21 13:03:40.066
1740146860214,99244.09049710589,2025-02-21 14:07:40.214
1740150278351,98689.12290385604,2025-02-21 15:04:38.351
1740153703142,98200.30835870569,2025-02-21 16:01:43.142
1740157456439,98208.05256779343,2025-02-21 17:04:16.439
1740161082447,97057.94737411733,2025-02-21 18:04:42.447
1740164697810,96432.40639733619,2025-02-21 19:04:57.810
1740168297717,95188.4232914197,2025-02-21 20:04:57.717
1740171701905,94909.23471393716,2025-02-21 21:01:41.905
1740175486216,95374.40372435798,2025-02-21 22:04:46.216
1740179098218,95744.67131189487,2025-02-21 23:04:58.218
1740182672453,96135.15541305285,2025-02-22 00:04:32.453
1740186229822,96175.80021236626,2025-02-22 01:03:49.822
1740189897978,96214.64163369463,2025-02-22 02:04:57.978
1740193431217,96324.83585906116,2025-02-22 03:03:51.217
1740197158222,96379.27904139952,2025-02-22 04:05:58.222
1740200434202,96361.62676840216,2025-02-22 05:00:34.202
1740204298495,96448.06002721623,2025-02-22 06:04:58.495
1740207894123,96389.686033179,2025-02-22 07:04:54.123
1740211414715,96304.5157111551,2025-02-22 08:03:34.715
1740215112632,96211.30637187278,2025-02-22 09:05:12.632
1740218645336,96479.11808533416,2025-02-22 10:04:05.336
1740222286590,96480.22631988948,2025-02-22 11:04:46.590
1740225869298,96594.85836473043,2025-02-22 12:04:29.298
1740229267696,96857.71626951931,2025-02-22 13:01:07.696
1740233362015,96640.432707833,2025-02-22 14:09:22.015
1740236721603,96533.46795238968,2025-02-22 15:05:21.603
1740240288803,96582.88770834969,2025-02-22 16:04:48.803
1740243883302,96493.95352259732,2025-02-22 17:04:43.302
1740247499220,96668.33083690105,2025-02-22 18:04:59.220
1740250935198,96417.94490841779,2025-02-22 19:02:15.198
1740254690643,96631.34570897685,2025-02-22 20:04:50.643
1740258284980,96576.69186359123,2025-02-22 21:04:44.980
1740261693157,96676.44236752397,2025-02-22 22:01:33.157
1740265545135,96635.74766480611,2025-02-22 23:05:45.135
1740269087721,96526.3245193673,2025-02-23 00:04:47.721
1740272690090,96652.72840228872,2025-02-23 01:04:50.090
1740276291387,96486.16095700496,2025-02-23 02:04:51.387
1740279876316,96413.29570390456,2025-02-23 03:04:36.316
1740283481720,96433.35114701596,2025-02-23 04:04:41.720
1740287086475,96423.40572186683,2025-02-23 05:04:46.475
1740290677616,96216.37468385046,2025-02-23 06:04:37.616
1740294123265,96345.70036309761,2025-02-23 07:02:03.265
1740297871344,96532.36465453282,2025-02-23 08:04:31.344
1740301493321,96345.45264741067,2025-02-23 09:04:53.321
1740304821052,96327.06984242801,2025-02-23 10:00:21.052
1740308688539,96170.77690652086,2025-02-23 11:04:48.539
1740312050617,96113.94673119442,2025-02-23 12:00:50.617
1740315891833,95729.51884312728,2025-02-23 13:04:51.833
1740319489250,95910.3437706451,2025-02-23 14:04:49.250
1740323085840,95578.6571267704,2025-02-23 15:04:45.840
1740326677446,95432.65221910209,2025-02-23 16:04:37.446
1740330288221,95425.30528594145,2025-02-23 17:04:48.221
1740333932331,95664.86676122127,2025-02-23 18:05:32.331
1740337764749,95807.78271920708,2025-02-23 19:09:24.749
1740341097514,95748.56191472913,2025-02-23 20:04:57.514
1740344688030,95784.84215984003,2025-02-23 21:04:48.030
1740348296654,95764.18321415772,2025-02-23 22:04:56.654
1740352161219,96100.14512743866,2025-02-23 23:09:21.219
1740355438045,96265.42843123179,2025-02-24 00:03:58.045
1740359072015,96235.4969392334,2025-02-24 01:04:32.015
1740362680171,95980.26132457636,2025-02-24 02:04:40.171
1740366267810,95792.0954841429,2025-02-24 03:04:27.810
1740369896717,95444.921653889,2025-02-24 04:04:56.717
1740373264500,95286.7956865605,2025-02-24 05:01:04.500
1740377072274,95738.04972301621,2025-02-24 06:04:32.274
1740380664571,95913.34522050363,2025-02-24 07:04:24.571
1740384288274,95901.8386976779,2025-02-24 08:04:48.274
1740387895513,95542.30879671387,2025-02-24 09:04:55.513
1740391478788,95806.49386697571,2025-02-24 10:04:38.788
1740395069936,95640.85834666436,2025-02-24 11:04:29.936
1740398685829,95832.80810182482,2025-02-24 12:04:45.829
1740402282429,95796.86204044832,2025-02-24 13:04:42.429
1740405850530,95536.92475658203,2025-02-24 14:04:10.530
1740409500194,94752.9231933443,2025-02-24 15:05:00.194
1740413256417,94242.24036204048,2025-02-24 16:07:36.417
1740416688544,94308.47790279647,2025-02-24 17:04:48.544
1740420295855,94634.09914253639,2025-02-24 18:04:55.855
1740423883068,94136.87035612758,2025-02-24 19:04:43.068
1740427472403,93870.86137654915,2025-02-24 20:04:32.403
1740431017801,93976.22734751913,2025-02-24 21:03:37.801
1740434698981,93954.42572459971,2025-02-24 22:04:58.981
1740438250160,92361.39840402018,2025-02-24 23:04:10.160
1740441899811,91581.54822567313,2025-02-25 00:04:59.811
1740445290844,91837.13011638554,2025-02-25 01:01:30.844
1740449060838,92013.31215072384,2025-02-25 02:04:20.838
1740452696335,92306.01372151902,2025-02-25 03:04:56.335
1740456286408,92105.6033404217,2025-02-25 04:04:46.408
1740460158813,91820.5412072708,2025-02-25 05:09:18.813
1740463595030,91940.55326491955,2025-02-25 06:06:35.030
1740467087171,91256.70542813146,2025-02-25 07:04:47.171
1740470655825,89090.97043741599,2025-02-25 08:04:15.825
1740474062370,89396.73950666585,2025-02-25 09:01:02.370
1740477957382,88440.37884721062,2025-02-25 10:05:57.382
1740481476059,88201.3382303592,2025-02-25 11:04:36.059
1740485086178,89256.52949098358,2025-02-25 12:04:46.178
1740488680670,89391.201092851,2025-02-25 13:04:40.670
1740492568139,88789.8197934742,2025-02-25 14:09:28.139
1740496164610,86867.66638189416,2025-02-25 15:09:24.610
1740499764690,86776.4546745387,2025-02-25 16:09:24.690
1740503355140,87366.87218874015,2025-02-25 17:09:15.140
1740506981791,87392.79936497574,2025-02-25 18:09:41.791
1740510109546,86941.61569710268,2025-02-25 19:01:49.546
1740513893681,87837.98611845393,2025-02-25 20:04:53.681
1740517299627,88056.54698126936,2025-02-25 21:01:39.627
1740521385639,89142.8156418093,2025-02-25 22:09:45.639
1740524978390,89006.72620143932,2025-02-25 23:09:38.390
1740528533938,88463.02814951622,2025-02-26 00:08:53.938
1740532185658,88129.4582649271,2025-02-26 01:09:45.658
1740535527951,88582.89007988699,2025-02-26 02:05:27.951
1740539306575,89010.2709977032,2025-02-26 03:08:26.575
1740542966619,88849.42547092162,2025-02-26 04:09:26.619
1740546283636,88627.54762623741,2025-02-26 05:04:43.636
1740549888324,88377.108768736,2025-02-26 06:04:48.324
1740553748380,88829.00914641502,2025-02-26 07:09:08.380
1740557076710,88672.10610119285,2025-02-26 08:04:36.710
1740560657986,88447.98677406105,2025-02-26 09:04:17.986
1740564289265,89035.46679968933,2025-02-26 10:04:49.265
1740567930847,89191.07152838832,2025-02-26 11:05:30.847
1740571459989,88591.27153709585,2025-02-26 12:04:19.989
1740575097308,87915.24559540932,2025-02-26 13:04:57.308
1740578693742,86973.31331258506,2025-02-26 14:04:53.742
1740582281245,87527.16336925325,2025-02-26 15:04:41.245
1740585666530,87384.08580336162,2025-02-26 16:01:06.530
1740589535340,86693.74231687622,2025-02-26 17:05:35.340
1740593092167,85901.66149196563,2025-02-26 18:04:52.167
1740596698494,84103.29594104021,2025-02-26 19:04:58.494
1740600423343,83753.25723879317,2025-02-26 20:07:03.343
1740603929701,84033.67383603823,2025-02-26 21:05:29.701
1740607491580,84508.0886401965,2025-02-26 22:04:51.580
1740611084223,84301.81196811788,2025-02-26 23:04:44.223
1740614697146,84136.6270309708,2025-02-27 00:04:57.146
1740618033204,84539.85867570058,2025-02-27 01:00:33.204
1740622059379,84559.84873137249,2025-02-27 02:07:39.379
1740625403975,84283.81642317647,2025-02-27 03:03:23.975
1740629058422,85132.65827117102,2025-02-27 04:04:18.422
1740632952323,85035.83826254253,2025-02-27 05:09:12.323
1740636285122,85749.7757679238,2025-02-27 06:04:45.122
1740639868938,86174.31224944406,2025-02-27 07:04:28.938
1740643468696,86219.35590995634,2025-02-27 08:04:28.696
1740647078683,85993.04087670334,2025-02-27 09:04:38.683
1740650684385,86074.32031147683,2025-02-27 10:04:44.385
1740654290652,86951.11150965454,2025-02-27 11:04:50.652
1740657898578,86658.62256231347,2025-02-27 12:04:58.578
1740661482833,86247.63680503149,2025-02-27 13:04:42.833
1740665094100,86051.58311473635,2025-02-27 14:04:54.100
1740668684189,84937.58784593474,2025-02-27 15:04:44.189
1740672725479,85465.98308790909,2025-02-27 16:12:05.479
1740676005252,84434.42898184851,2025-02-27 17:06:45.252
1740679475450,84484.3560760712,2025-02-27 18:04:35.450
1740683369693,84308.63045291128,2025-02-27 19:09:29.693
1740686689162,83946.71468689031,2025-02-27 20:04:49.162
1740690281086,83456.54639867684,2025-02-27 21:04:41.086
1740693897260,84201.35039951056,2025-02-27 22:04:57.260
1740697470095,84575.08070076704,2025-02-27 23:04:30.095
1740701100195,84689.50963635083,2025-02-28 00:05:00.195
1740704689739,84174.60386136748,2025-02-28 01:04:49.739
1740708342417,81731.45985922733,2025-02-28 02:05:42.417
1740712192358,81150.26278342587,2025-02-28 03:09:52.358
1740715495802,80450.79294794661,2025-02-28 04:04:55.802
1740718906910,80327.90968370625,2025-02-28 05:01:46.910
1740722683440,79873.24246763966,2025-02-28 06:04:43.440
1740726533466,79796.03338247676,2025-02-28 07:08:53.466
1740729876289,79079.23853988826,2025-02-28 08:04:36.289
1740733471902,78940.43864942867,2025-02-28 09:04:31.902
1740737364105,79998.57693365982,2025-02-28 10:09:24.105
1740740686563,79962.43838770282,2025-02-28 11:04:46.563
1740744180812,80435.1886242044,2025-02-28 12:03:00.812
1740747876416,80772.67815795937,2025-02-28 13:04:36.416
1740751487958,81473.42315333462,2025-02-28 14:04:47.958
1740755361818,82319.00615781517,2025-02-28 15:09:21.818
1740758616928,83979.37551380234,2025-02-28 16:03:36.928
1740762156098,84391.42017096882,2025-02-28 17:02:36.098
1740765709181,83657.49178573994,2025-02-28 18:01:49.181
1740769403947,84357.8359375325,2025-02-28 19:03:23.947
1740773087805,84401.15171227718,2025-02-28 20:04:47.805
1740776686499,84180.34506243317,2025-02-28 21:04:46.499
1740780443300,84366.4982526792,2025-02-28 22:07:23.300
1740784169129,84116.90940478408,2025-02-28 23:09:29.129
1740787489222,84316.57799844211,2025-03-01 00:04:49.222
1740791085960,83818.25957742738,2025-03-01 01:04:45.960
1740794769617,84377.49004801741,2025-03-01 02:06:09.617
1740798290497,85258.01997722525,2025-03-01 03:04:50.497
1740801892221,85288.51830750107,2025-03-01 04:04:52.221
1740805498266,86187.61560877925,2025-03-01 05:04:58.266
1740809383335,85499.73208015299,2025-03-01 06:09:43.335
1740812680353,85040.27992527063,2025-03-01 07:04:40.353
1740816589820,84987.8829445724,2025-03-01 08:09:49.820
1740819896475,85248.50951064646,2025-03-01 09:04:56.475
1740823380727,85333.49904975179,2025-03-01 10:03:00.727
1740827080471,84842.21597267754,2025-03-01 11:04:40.471
1740830687671,84600.52864758584,2025-03-01 12:04:47.671
1740834092159,84785.19164229938,2025-03-01 13:01:32.159
1740837897680,84452.16671372668,2025-03-01 14:04:57.680
1740841399617,84684.87464077682,2025-03-01 15:03:19.617
1740845379057,84659.92894806841,2025-03-01 16:09:39.057
1740848696828,85280.03180448567,2025-03-01 17:04:56.828
1740852288755,85167.93027730213,2025-03-01 18:04:48.755
1740856180183,85261.85384218712,2025-03-01 19:09:40.183
1740859727032,85357.75007854645,2025-03-01 20:08:47.032
1740863383546,85499.63370083639,2025-03-01 21:09:43.546
1740866689001,86040.13401090879,2025-03-01 22:04:49.001
1740870588398,86064.6646695572,2025-03-01 23:09:48.398
1740873898408,85982.6656372778,2025-03-02 00:04:58.408
1740877492943,85984.92968484931,2025-03-02 01:04:52.943
1740881081101,86325.16846001119,2025-03-02 02:04:41.101
1740884578000,85812.96583020157,2025-03-02 03:02:58.000
